reviewText,Positive
Pretty useless if you are looking for elevation detail for a small area with significant elevation changes. And developer does not want to refund.,0
"I have been using BCN on my Axim/Windows 5.0 and HTC HD2 /Windows Mobile 6.5.3 for years now and it has been extremely good. I have used it extensively for hiking and backpacking. Now I am running Android 2.3.3 on my HD2, with the new version of BCN and ",1
"This app has very good topographical maps. Also has a small compass at the bottom of map. Also gives you heading speed and altitude. Also gives you speed altitude gain, max speed, min altitude, max altitude , max grade, min grade. Nice app for the map lo",1
"This is a good mapping app, but the dev has completely stopped updating the app for the Amazon store. DO NOT BUY from Amazon. If you want this app, get it from the Google play store, or find another app here on Amazon. $10 is an expensive app.The dev of ",0
My husband and I have found this to be invaluable. I never thought I'd pay for an app but this one was worth every penny.,1
This app will not run on an Android.  I was going to put it on my phone but it would not load.  So it is of no use if you have a droid.,0
"I only had this app on my phone for a week or so and I could never get it to work, right. I'm sticking with RunKeeper!",0
"it is not working with sign in with the ap ANDi tried online WTH .  this looks like a cool ap, hope they fix. Samsung Instinct  2.2 OS",0
I signed up for map my run for a run streak challenge...I do like it a lot and it works well for me but one thing I wish I could do is to adjust the verbal updates....I am a time and distance junky so I would like to hear updates more than every mile LOL,1
This product didn't work very good for me.  I live in a very small rural area and it kept telling me that I was running around the lake that I clearly wasn't running around. Not for me.,0
i couldn't set up the account.  i hit &quot;set up&quot; and nothing happened ...four times...nothing happened.  shame too...i really wanted to log my rides,0
When I tried to install it said it was done. But it is not showing up anywhere on my phone. I went back into the amazon app store and it says install pending. I tried everything to get it to change status. powering off the phone wouldnt change the status,0
"This app is great. I started using it in July 2013. By keeping track of my rides, distances, elevations, calories burned, etc. I have been able to stay motivated and loose 30 pounds. As a reward to myself I rode a metric century charity ride and was able",1
I find myself playing this alot- fun easy tilt game works great on Kindle Fire. I can't ski in real life-this is a good substitute(-:,1
So I love skiing an whenever I cant do it I play this great substitute!!!!!!!!!!!!!!!! LOVE IT GET IT NOW!!!!!!!,1
This app and the hundreds like it help hold my daughter's interest in her Kindle. If she is happy then I am happy.,1
horrible app sucky graphics don't buy it. urhdhsbsjdbd dudgeon dbehe dish dhhshd shbsheh shahs horrible stupid hshd shahs shshhd jdb,0
"I absolutely love this game, it's one of my favorite.  There enough challenge to hold my interest but it's also winable.  Warning...this game can be addicting, in a good way.  I hope you enjoy it as much as I do.",1
love this game but one add keeps popping up.  also cant figure out how to put initials in.  it really is addictive.,1
